Sample Time, Facility, Species, Adipose Clip, Count Duration (minutes), Pumping Duration (minutes), Sample Fraction, Study Type, Length, nfish, Length Row ID,14-day OMRI
5/6/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,32,1,56394,
5/6/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,34,1,529888,
5/6/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,35,1,571340,
5/6/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,36,1,801007,
5/6/1994 17:00,SWP,Longfin Smelt,,120,120,1,Normal count,,,,
5/6/1994 19:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/6/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,29,1,545262,
5/6/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,31,1,479338,
5/6/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,38,1,180954,
5/6/1994 23:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/7/1994 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/7/1994 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,29,1,1017034,
5/7/1994 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,31,1,953367,
5/7/1994 7:00,SWP,Longfin Smelt,,240,240,1,Normal count,,,,
5/7/1994 9:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,31,1,72411,
5/7/1994 11:00,SWP,Longfin Smelt,,120,120,1,Normal count,,,,
5/7/1994 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/7/1994 17:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/7/1994 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,25,1,820802,
5/7/1994 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,26,1,189770,
5/7/1994 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,770392,
5/7/1994 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,31,1,301899,
5/7/1994 19:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/7/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/7/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,23,1,54465,
5/7/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,26,1,247848,
5/7/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,27,2,439851,
5/7/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,28,1,1089147,
5/7/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,31,1,779429,
5/7/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/7/1994 23:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/8/1994 0:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/8/1994 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/8/1994 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,27,1,789343,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,21,2,798390,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,23,3,811816,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,24,1,770241,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,25,2,56083,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,26,3,143979,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,27,3,1133549,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,29,1,522880,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,30,1,568590,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,31,5,575075,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,32,1,447004,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,33,1,945841,
5/8/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,34,1,967141,
5/8/1994 11:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/8/1994 17:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,21,1,844007,
5/8/1994 17:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,26,1,564669,
5/8/1994 17:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,27,1,288387,
5/8/1994 17:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,31,1,1152824,
5/8/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,24,1,829185,
5/8/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,28,2,1046117,
5/8/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,29,2,328709,
5/8/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,30,3,718382,
5/8/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,31,4,704588,
5/8/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,32,1,722156,
5/8/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,33,3,1071127,
5/8/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,35,1,207574,
5/8/1994 23:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/9/1994 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,25,1,73267,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,26,1,773938,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,27,3,115005,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,29,2,275965,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,31,5,348399,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,32,4,144731,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,33,3,582205,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,34,2,540035,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,35,2,570265,
5/9/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,38,1,1034564,
5/9/1994 9:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,35,1,567090,
5/9/1994 11:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/9/1994 15:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,25,1,76667,
5/9/1994 15:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,32,1,417196,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,22,1,773489,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,23,2,1080204,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,24,1,767834,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,27,1,413733,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,28,2,515946,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,30,1,1164607,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,31,2,227850,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,32,2,442174,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,35,1,1050278,
5/9/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,38,1,199996,
5/9/1994 23:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/10/1994 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,23,2,1148627,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,25,5,1129295,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,27,1,213875,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,28,1,1085548,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,29,1,796072,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,30,4,135705,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,31,4,229009,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,32,4,29872,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,33,1,89728,
5/10/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,34,1,843945,
5/10/1994 9:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,21,1,962674,
5/10/1994 9:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,30,2,940017,
5/10/1994 15:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,21,1,57429,
5/10/1994 15:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,24,1,1027148,
5/10/1994 15:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,25,1,1130733,
5/10/1994 15:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,30,1,741066,
5/10/1994 17:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/10/1994 19:00,SWP,Longfin Smelt,,30,120,0.25,Normal count,,,,
5/10/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,23,1,95397,
5/10/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,26,1,460218,
5/10/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,28,1,721506,
5/10/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,31,1,723517,
5/10/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,33,2,504604,
5/10/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,34,1,77217,
5/10/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,35,2,90673,
5/10/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/10/1994 23:00,SWP,Longfin Smelt,,30,120,0.25,Normal count,,,,
5/11/1994 0:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/11/1994 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/11/1994 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,24,1,415600,
5/11/1994 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,26,1,467786,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,22,1,1035861,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,23,2,410605,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,24,1,5676,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,25,2,796177,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,29,1,798874,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,30,4,588637,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,31,2,296801,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,32,8,865481,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,34,1,168443,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,35,1,447635,
5/11/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,40,1,229338,
5/11/1994 9:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,24,1,429602,
5/11/1994 9:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,25,1,79617,
5/11/1994 9:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,32,2,760242,
5/11/1994 9:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,37,1,813906,
5/11/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,20,1,432898,
5/11/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,24,1,814385,
5/11/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,28,1,863548,
5/11/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,31,1,13789,
5/11/1994 17:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/11/1994 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,28,1,755736,
5/11/1994 19:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/11/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/11/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,30,2,95173,
5/11/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,31,1,593042,
5/11/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,33,1,1041206,
5/11/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,35,1,260348,
5/11/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/12/1994 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/12/1994 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,23,1,203542,
5/12/1994 4:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/12/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,25,1,1119285,
5/12/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,30,2,697218,
5/12/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,31,1,684872,
5/12/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,32,3,574864,
5/12/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,33,1,1091761,
5/12/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,34,1,398643,
5/12/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,35,1,208425,
5/12/1994 19:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/12/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/12/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/12/1994 23:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/13/1994 6:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/13/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,26,3,505828,
5/13/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,27,2,1180323,
5/13/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,28,1,965734,
5/13/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,29,1,1169297,
5/13/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,30,2,814734,
5/13/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,31,3,381704,
5/13/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,32,1,311690,
5/13/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,33,1,204402,
5/13/1994 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/13/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/13/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,24,1,983328,
5/13/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/13/1994 23:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/14/1994 2:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/14/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,24,4,158492,
5/14/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,25,4,1040020,
5/14/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,27,3,319082,
5/14/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,28,2,170114,
5/14/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,29,2,774029,
5/14/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,32,1,549900,
5/14/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,35,1,106246,
5/14/1994 9:00,SWP,Longfin Smelt,Unclipped,120,120,1,Normal count,30,1,751812,
5/14/1994 9:00,SWP,Longfin Smelt,Unclipped,120,120,1,Normal count,33,1,830757,
5/14/1994 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/14/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,28,1,826410,
5/14/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/14/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,29,1,32545,
5/14/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/14/1994 23:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/15/1994 1:00,SWP,Longfin Smelt,,30,120,0.25,Normal count,,,,
5/15/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,23,1,334338,
5/15/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,28,2,487318,
5/15/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,31,2,991781,
5/15/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,33,1,319788,
5/15/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,34,2,477919,
5/15/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,35,1,1105641,
5/15/1994 7:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,36,1,688764,
5/15/1994 11:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/15/1994 12:00,SWP,Longfin Smelt,,30,60,0.5,Normal count,,,,
5/15/1994 13:00,SWP,Longfin Smelt,,30,60,0.5,Normal count,,,,
5/15/1994 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,128102,
5/15/1994 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,35,1,492162,
5/15/1994 17:00,SWP,Longfin Smelt,,30,60,0.5,Normal count,,,,
5/15/1994 19:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/15/1994 23:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,30,1,473803,
5/15/1994 23:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,33,1,116173,
5/16/1994 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,28,1,1159288,
5/16/1994 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,415051,
5/16/1994 7:00,SWP,Longfin Smelt,,240,240,1,Normal count,,,,
5/16/1994 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/16/1994 15:00,SWP,Longfin Smelt,Unclipped,120,120,1,Normal count,32,1,378000,
5/16/1994 19:00,SWP,Longfin Smelt,,120,120,1,Normal count,,,,
5/16/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/16/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/16/1994 23:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/17/1994 1:00,SWP,Longfin Smelt,,30,120,0.25,Normal count,,,,
5/17/1994 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,20,1,93230,
5/17/1994 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,23,1,235752,
5/17/1994 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,21,1,566382,
5/17/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,29,1,228838,
5/17/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,33,1,109363,
5/18/1994 0:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/18/1994 1:00,SWP,Longfin Smelt,,30,120,0.25,Normal count,,,,
5/18/1994 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1181081,
5/18/1994 4:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/18/1994 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,26,1,839529,
5/18/1994 7:00,SWP,Longfin Smelt,,240,240,1,Normal count,,,,
5/18/1994 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/18/1994 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,24,1,175519,
5/18/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,24,1,503873,
5/18/1994 19:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/18/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/18/1994 23:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/19/1994 0:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/19/1994 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,302403,
5/19/1994 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,33,1,728065,
5/19/1994 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,960540,
5/19/1994 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,2,149388,
5/19/1994 7:00,SWP,Longfin Smelt,,240,240,1,Normal count,,,,
5/19/1994 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/19/1994 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/19/1994 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/19/1994 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,33,1,391748,
5/19/1994 15:00,SWP,Longfin Smelt,Unclipped,240,240,1,Normal count,23,1,463396,
5/19/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/19/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,32,1,5814,
5/19/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,34,1,132925,
5/19/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/20/1994 0:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/20/1994 2:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/20/1994 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,2,14334,
5/20/1994 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/20/1994 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/20/1994 14:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/20/1994 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/20/1994 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,35,1,162240,
5/20/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/20/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,32,1,974759,
5/21/1994 0:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/21/1994 2:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/21/1994 4:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/21/1994 7:00,SWP,Longfin Smelt,,240,240,1,Normal count,,,,
5/21/1994 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/21/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,30,1,417144,
5/21/1994 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,35,1,523020,
5/21/1994 19:00,SWP,Longfin Smelt,,60,120,0.5,Normal count,,,,
5/21/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/21/1994 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/22/1994 1:00,SWP,Longfin Smelt,,30,120,0.25,Normal count,,,,
5/22/1994 9:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,35,1,1168113,
5/22/1994 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,575654,
5/22/1994 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/22/1994 21:00,SWP,Longfin Smelt,Unclipped,60,120,0.5,Normal count,36,1,130911,
5/23/1994 3:00,SWP,Longfin Smelt,Unclipped,120,120,1,Normal count,27,1,985776,
5/23/1994 3:00,SWP,Longfin Smelt,Unclipped,120,120,1,Normal count,31,1,269563,
5/23/1994 3:00,SWP,Longfin Smelt,Unclipped,120,120,1,Normal count,33,1,545880,
5/23/1994 7:00,SWP,Longfin Smelt,,240,240,1,Normal count,,,,
5/23/1994 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/23/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,23,1,694925,
5/23/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,25,1,307277,
5/23/1994 15:00,SWP,Longfin Smelt,Unclipped,360,360,1,Normal count,29,1,812622,
5/23/1994 23:00,SWP,Longfin Smelt,,10,60,0.17,Normal count,,,,
5/23/1994 23:00,SWP,Longfin Smelt,,10,60,0.17,Normal count,,,,
5/24/1994 1:00,SWP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/24/1994 3:00,SWP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,27,1,496358,
5/24/1994 3:00,SWP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,27,1,517590,
5/24/1994 3:00,SWP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,271615,
5/24/1994 5:00,SWP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/24/1994 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,31,1,442445,
5/24/1994 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,36,1,1068890,
5/24/1994 7:00,SWP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/24/1994 7:00,SWP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/25/1994 1:00,SWP,Longfin Smelt,,30,60,0.5,Normal count,,,,
